trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-21T22:44:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867440,16.00,BUY_YES,0.9637,96,25,1,100,52624,0.0914 if live_cfg.USE_KELLY_CRITERION else '',2405,2400
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867680,12.00,BUY_YES,0.9650,96,34,1,136,52724,0.1249 if live_cfg.USE_KELLY_CRITERION else '',3294,3264
2025-05-21T22:48:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867680,12.00,BUY_YES,0.9624,96,16,1,64,52860,0.0592 if live_cfg.USE_KELLY_CRITERION else '',1564,1536
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867740,11.00,BUY_YES,0.9618,96,12,1,48,52924,0.0455 if live_cfg.USE_KELLY_CRITERION else '',1203,1152
2025-05-21T22:49:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867740,11.00,BUY_YES,0.9638,96,26,1,104,52972,0.0955 if live_cfg.USE_KELLY_CRITERION else '',2530,2496
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867800,10.00,BUY_YES,0.9628,96,19,1,76,53076,0.0698 if live_cfg.USE_KELLY_CRITERION else '',1853,1824
2025-05-21T22:50:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867800,10.00,BUY_YES,0.9608,96,5,1,20,53152,0.0189 if live_cfg.USE_KELLY_CRITERION else '',502,480
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867860,9.00,BUY_YES,0.9650,96,34,1,136,53172,0.1249 if live_cfg.USE_KELLY_CRITERION else '',3321,3264
2025-05-21T22:51:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867860,9.00,BUY_YES,0.9624,96,16,1,64,53308,0.0599 if live_cfg.USE_KELLY_CRITERION else '',1596,1536
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867920,8.00,BUY_YES,0.9631,96,21,1,84,53372,0.0767 if live_cfg.USE_KELLY_CRITERION else '',2046,2016
2025-05-21T22:52:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867920,8.00,BUY_YES,0.9647,96,32,1,128,53456,0.1163 if live_cfg.USE_KELLY_CRITERION else '',3109,3072
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747867980,7.00,BUY_YES,0.9631,96,21,1,84,53584,0.0765 if live_cfg.USE_KELLY_CRITERION else '',2050,2016
2025-05-21T22:53:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747867980,7.00,BUY_YES,0.9646,96,32,1,128,53668,0.1162 if live_cfg.USE_KELLY_CRITERION else '',3117,3072
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108499.99,108499.99,1747868400,1747868040,6.00,BUY_YES,0.9631,96,21,1,84,53796,0.0763 if live_cfg.USE_KELLY_CRITERION else '',2053,2016
2025-05-21T22:54:00+00:00,KXBTCD-25MAY2119-T108249.99,108249.99,1747868400,1747868040,6.00,BUY_YES,0.9646,96,32,1,128,53880,0.1160 if live_cfg.USE_KELLY_CRITERION else '',3125,3072
